workload,n,trial,method,config,runtime_sec,rel_error,speedup_vs_numpy,speedup_vs_naive
Low-Rank (r=10),1024,2,RMM-Uniform,s/n=10.0%,0.022726900002453476,3.4912322497287738,1.7404749423343486,240.27408926911323
Low-Rank (r=10),1024,2,RMM-Importance,s/n=10.0%,0.03128400002606213,2.1571710849083647,1.26440352698682,174.55201366355067
Low-Rank (r=10),1024,2,RMM-Uniform,s/n=20.0%,0.02588799997465685,1.7778337828534474,1.5279511746728915,210.93499711624975
Low-Rank (r=10),1024,2,RMM-Importance,s/n=20.0%,0.03475849999813363,0.5147888910148473,1.1380122839976603,157.10359193558207
Low-Rank (r=10),1024,2,LR-GEMM-RSVD,r=8,0.0427666999748908,0.021400733099299532,0.9249158806836305,127.68544692963908
Low-Rank (r=10),1024,2,LR-GEMM-Det,r=8,2.100926699989941,0.021400733099299525,0.01882769159504618,2.5991793050304235
Low-Rank (r=10),1024,2,LR-GEMM-RSVD,r=16,0.07390940003097057,2.870588786404235e-13,0.5351903811238296,73.88350057924299
Low-Rank (r=10),1024,2,LR-GEMM-Det,r=16,2.18667429999914,3.3110579091083002e-15,0.01808938805894608,2.497255855616844
Low-Rank (r=10),1024,2,LR-GEMM-RSVD,r=32,0.1290131999994628,2.4577046968781343e-13,0.306601184773135,42.32656193337157
Low-Rank (r=10),1024,2,LR-GEMM-Det,r=32,2.1725497000152245,3.5309922565773792e-15,0.018206994284610166,2.513491498013348
Low-Rank (r=10),1024,2,LR-GEMM-RSVD,r=64,0.25838800001656637,4.2135251806598885e-14,0.15308605650677523,21.133664100692013
Low-Rank (r=10),1024,2,LR-GEMM-Det,r=64,2.242231900047045,3.567414622929319e-15,0.01764117260591056,2.4353793199914526
Low-Rank (r=10),1024,2,LR-GEMM-RSVD,r=128,0.5650020999601111,8.350926773312865e-14,0.0700096512455464,9.664893635590449
Low-Rank (r=10),1024,2,LR-GEMM-Det,r=128,2.336092700017616,3.64797027686906e-15,0.01693237600156468,2.337529328334675
Recsys (r=10),1024,0,NumPy GEMM,optimized,0.12598759995307773,0.0,1.0,60.84448154338607
Recsys (r=10),1024,0,Naive GEMM,outer-product,7.665650200040545,1.1225752359010346e-15,0.016435344251999832,1.0
Recsys (r=10),1024,0,Strassen,thresh=64,0.3179712000419386,4.5386073888698805e-15,0.3962233055586817,24.108001602124627
Recsys (r=10),1024,0,RMM-Uniform,s/n=0.5%,0.02028479997534305,14.205468845897661,6.210936272786544,377.90119741670793
Recsys (r=10),1024,0,RMM-Importance,s/n=0.5%,0.032772400008980185,14.278041514442412,3.844320218188324,233.90567056242537
Recsys (r=10),1024,0,RMM-Uniform,s/n=1.0%,0.017104199971072376,9.89339164448148,7.3658867509825265,448.1735604708283
Recsys (r=10),1024,0,RMM-Importance,s/n=1.0%,0.02946599997812882,10.067889435245151,4.275694021807921,260.1523859950582
Recsys (r=10),1024,0,RMM-Uniform,s/n=2.0%,0.017586999980267137,7.152720887067314,7.163677721864878,435.8702569307735
Recsys (r=10),1024,0,RMM-Importance,s/n=2.0%,0.0293326000100933,7.0806015219751846,4.295139193584121,261.3355173903032
Recsys (r=10),1024,0,RMM-Uniform,s/n=5.0%,0.019671700021717697,4.406066566121822,6.404510022722313,389.67909187195886
Recsys (r=10),1024,0,RMM-Importance,s/n=5.0%,0.026255200034938753,4.364295448816257,4.7985770356128095,291.9669318778598
Recsys (r=10),1024,0,RMM-Uniform,s/n=10.0%,0.02577409998048097,3.125628136257086,4.888147405670407,297.41679460566354
Recsys (r=10),1024,0,RMM-Importance,s/n=10.0%,0.03174469998339191,3.103950269851579,3.9687758907468496,241.4781114343823
Recsys (r=10),1024,0,RMM-Uniform,s/n=20.0%,0.024552599992603064,2.189530971542948,5.131334359336033,312.21337871956405
Recsys (r=10),1024,0,RMM-Importance,s/n=20.0%,0.03896219999296591,2.1865769874736465,3.2335853718687106,196.74582547762893
Recsys (r=10),1024,0,LR-GEMM-RSVD,r=8,0.04232359997695312,0.9996501702109848,2.9767694624673466,181.1199946180097
Recsys (r=10),1024,0,LR-GEMM-Det,r=8,2.1323007000028156,0.9993630868260875,0.059085287526712986,3.5950136864047475
Recsys (r=10),1024,0,LR-GEMM-RSVD,r=16,0.0658516000257805,0.9984591541215375,1.9132048409416682,116.4079566333922
Recsys (r=10),1024,0,LR-GEMM-Det,r=16,2.0722910999902524,0.9979352584165055,0.06079628482391801,3.6991184298753215
Recsys (r=10),1024,0,LR-GEMM-RSVD,r=32,0.12132069998187944,0.9950568048255127,1.038467466573267,63.18501460332403
Recsys (r=10),1024,0,LR-GEMM-Det,r=32,2.5180944000021555,0.99294041100905,0.050032913759297463,3.044226697789401
Recsys (r=10),1024,0,LR-GEMM-RSVD,r=64,0.4147817000048235,0.9840579182913395,0.3037443550465525,18.481167804537666
Recsys (r=10),1024,0,LR-GEMM-Det,r=64,3.2491807999904267,0.9763522267112976,0.0387751891041117,2.3592562777864288
Recsys (r=10),1024,0,LR-GEMM-RSVD,r=128,0.6909554000012577,0.9459488252090624,0.1823382521546954,11.094276417879637
Recsys (r=10),1024,0,LR-GEMM-Det,r=128,2.6768012000247836,0.9231225226030803,0.047066476192520856,2.863735342008055
Recsys (r=10),1024,1,NumPy GEMM,optimized,0.044477100018411875,0.0,1.0,160.93402665733956
Recsys (r=10),1024,1,Naive GEMM,outer-product,7.157878800004255,1.1225752359010346e-15,0.006213726337247487,1.0
Recsys (r=10),1024,1,Strassen,thresh=64,0.40881170000648126,4.5386073888698805e-15,0.10879605455936496,17.50898714467021
Recsys (r=10),1024,1,RMM-Uniform,s/n=0.5%,0.018597799993585795,14.23369871356351,2.3915248058238934,384.8777168521513
Recsys (r=10),1024,1,RMM-Importance,s/n=0.5%,0.03719080000882968,14.275637171392306,1.1959167323061701,192.4636952769196
Recsys (r=10),1024,1,RMM-Uniform,s/n=1.0%,0.021712700021453202,9.954119189725635,2.0484370886378174,329.6632290287216
Recsys (r=10),1024,1,RMM-Importance,s/n=1.0%,0.03562959999544546,10.070258380848415,1.2483188142470696,200.89697332889642
Recsys (r=10),1024,1,RMM-Uniform,s/n=2.0%,0.025457900017499924,7.074920205411652,1.7470844016135672,281.1653276619
Recsys (r=10),1024,1,RMM-Importance,s/n=2.0%,0.03460549999726936,7.0803300516840535,1.2852610140561893,206.84223029775805
Recsys (r=10),1024,1,RMM-Uniform,s/n=5.0%,0.022043599979951978,4.455389908837417,2.017687676190029,324.71460226615164
Recsys (r=10),1024,1,RMM-Importance,s/n=5.0%,0.0365989999845624,4.6295171890992,1.2152545161663568,195.57580270016877
Recsys (r=10),1024,1,RMM-Uniform,s/n=10.0%,0.026533100055530667,3.1469484303909208,1.676287351471427,269.7716733070638
Recsys (r=10),1024,1,RMM-Importance,s/n=10.0%,0.041077999980188906,3.1335327891074023,1.0827474570296092,174.25090811276976
Recsys (r=10),1024,1,RMM-Uniform,s/n=20.0%,0.03159219998633489,2.1879520257603082,1.4078506731930764,226.57107776920802
Recsys (r=10),1024,1,RMM-Importance,s/n=20.0%,0.04664659994887188,2.2191838970211113,0.9534907167330966,153.44910042424996
Recsys (r=10),1024,1,LR-GEMM-RSVD,r=8,0.06261710001854226,0.9997217132865749,0.7103027768012453,114.31188601651392
Recsys (r=10),1024,1,LR-GEMM-Det,r=8,2.4192497999756597,0.9993630868260875,0.018384666196462788,2.958718359747832
Recsys (r=10),1024,1,LR-GEMM-RSVD,r=16,0.08127369999419898,0.9984305122278794,0.5472508329457929,88.07128013754952
Recsys (r=10),1024,1,LR-GEMM-Det,r=16,2.707079600018915,0.9979352584165055,0.016429919540637484,2.6441331093308973
Recsys (r=10),1024,1,LR-GEMM-RSVD,r=32,0.14337959996191785,0.9956932264187328,0.31020521768944226,49.92257477287853
Recsys (r=10),1024,1,LR-GEMM-Det,r=32,2.712366199993994,0.99294041100905,0.016397896426563037,2.638979500636789
Recsys (r=10),1024,1,LR-GEMM-RSVD,r=64,0.2821516999974847,0.9841046479006079,0.15763541392381608,25.368901906556175
Recsys (r=10),1024,1,LR-GEMM-Det,r=64,2.6214455000008456,0.9763522267112976,0.016966631584901356,2.7305083397697745
Recsys (r=10),1024,1,LR-GEMM-RSVD,r=128,0.5994764999486506,0.9449714301098309,0.07419323363338122,11.940215839348795
Recsys (r=10),1024,1,LR-GEMM-Det,r=128,2.3888690000167117,0.9231225226030803,0.018618475947446565,2.9963463044454013
Recsys (r=10),1024,2,NumPy GEMM,optimized,0.042387800000142306,0.0,1.0,134.99761252025613
Recsys (r=10),1024,2,Naive GEMM,outer-product,5.722251800005324,1.1225752359010346e-15,0.0074075384099844864,1.0
Recsys (r=10),1024,2,Strassen,thresh=64,0.2711387000163086,4.5386073888698805e-15,0.15633253385663037,21.104518829887212
Recsys (r=10),1024,2,RMM-Uniform,s/n=0.5%,0.015887700021266937,14.01448709496623,2.6679632636192085,360.1686708803439
Recsys (r=10),1024,2,RMM-Importance,s/n=0.5%,0.028847399982623756,14.281175117632966,1.4693802569962844,198.3628265788988
Recsys (r=10),1024,2,RMM-Uniform,s/n=1.0%,0.017252999998163432,10.055469517655178,2.456836492474031,331.6670608366344
Recsys (r=10),1024,2,RMM-Importance,s/n=1.0%,0.027013699989765882,10.064489380865078,1.5691223348227339,211.82776895327905
Recsys (r=10),1024,2,RMM-Uniform,s/n=2.0%,0.018352299986872822,7.110867770303158,2.309672358803081,311.8002541424444
Recsys (r=10),1024,2,RMM-Importance,s/n=2.0%,0.02668939996510744,7.079938276712273,1.5881885713263795,214.40166536101773
Recsys (r=10),1024,2,RMM-Uniform,s/n=5.0%,0.018169599992688745,4.369496248037898,2.3328967075333913,314.93548577337407
Recsys (r=10),1024,2,RMM-Importance,s/n=5.0%,0.028926500002853572,4.54476823304038,1.465362210981653,197.82039995992704
Recsys (r=10),1024,2,RMM-Uniform,s/n=10.0%,0.02243879996240139,3.2746695068460676,1.8890404153148832,255.01594602178233
Recsys (r=10),1024,2,RMM-Importance,s/n=10.0%,0.03149429999757558,3.229661104894607,1.3458879861881452,181.69166485509507
Recsys (r=10),1024,2,RMM-Uniform,s/n=20.0%,0.02775220002513379,2.2035306073023984,1.527367198339367,206.19092521756707
Recsys (r=10),1024,2,RMM-Importance,s/n=20.0%,0.03848490002565086,2.183479193138986,1.1014138005267027,148.68823346796648
Recsys (r=10),1024,2,LR-GEMM-RSVD,r=8,0.0434862999827601,0.9996138329978589,0.9747391711170348,131.58746093077312
Recsys (r=10),1024,2,LR-GEMM-Det,r=8,2.012941900000442,0.9993630868260875,0.02105763708338179,2.8427307315745516
Recsys (r=10),1024,2,LR-GEMM-RSVD,r=16,0.07445610000286251,0.9985980677069292,0.5692992246238076,76.85403613384703
Recsys (r=10),1024,2,LR-GEMM-Det,r=16,2.7399668999714777,0.9979352584165055,0.015470186884587385,2.088438294661476
Recsys (r=10),1024,2,LR-GEMM-RSVD,r=32,0.15322440001182258,0.9955636966603284,0.2766387076527741,37.345565063813616
Recsys (r=10),1024,2,LR-GEMM-Det,r=32,2.7849981000181288,0.99294041100905,0.015220046290109278,2.054669911612534
Recsys (r=10),1024,2,LR-GEMM-RSVD,r=64,0.29913389997091144,0.9839242531302795,0.14170175966102205,19.129399244157117
Recsys (r=10),1024,2,LR-GEMM-Det,r=64,2.9738223000313155,0.9763522267112976,0.014253642525881908,1.9242077107112507
Recsys (r=10),1024,2,LR-GEMM-RSVD,r=128,0.6454042000113986,0.9448630084706202,0.06567636219193133,8.866152094926345
Recsys (r=10),1024,2,LR-GEMM-Det,r=128,2.632654300017748,0.9231225226030803,0.01610078467190187,2.173567490409488
Low-Rank (r=20),1024,0,NumPy GEMM,optimized,0.03771460003918037,0.0,1.0,147.5456081784645
Low-Rank (r=20),1024,0,Naive GEMM,outer-product,5.564623599988408,7.592829622572884e-16,0.006777565339596182,1.0
Low-Rank (r=20),1024,0,Strassen,thresh=64,0.26188369997544214,5.260065965721648e-15,0.14401278140914084,21.248453418483948
Low-Rank (r=20),1024,0,RMM-Uniform,s/n=0.5%,0.014672100020106882,12.21953454722964,2.5704977465731336,379.2656533395055
Low-Rank (r=20),1024,0,RMM-Importance,s/n=0.5%,0.025214800029061735,6.105884480616481,1.4957326647727438,220.68878569628987
Low-Rank (r=20),1024,0,RMM-Uniform,s/n=1.0%,0.016326399985700846,8.281214905827623,2.31003773472486,340.8359224851819
Low-Rank (r=20),1024,0,RMM-Importance,s/n=1.0%,0.025986999971792102,10.499812524341046,1.4512871851355729,214.1310503724399
Low-Rank (r=20),1024,0,RMM-Uniform,s/n=2.0%,0.016823199985083193,7.9128348634754975,2.2418208231859085,330.7708167841108
Low-Rank (r=20),1024,0,RMM-Importance,s/n=2.0%,0.0243427999666892,5.4930445181736225,1.5493123260590074,228.5942294067677
Low-Rank (r=20),1024,0,RMM-Uniform,s/n=5.0%,0.019845600007101893,4.621583110589466,1.9004010977588948,280.3958357518577
Low-Rank (r=20),1024,0,RMM-Importance,s/n=5.0%,0.030179499997757375,7.892608471589522,1.2496761060316746,184.38422109053872
Low-Rank (r=20),1024,0,RMM-Uniform,s/n=10.0%,0.02201990003231913,2.333572172052326,1.7127507383696454,252.70884935086346
Low-Rank (r=20),1024,0,RMM-Importance,s/n=10.0%,0.029656699975021183,3.6730325091658504,1.2717058901005869,187.63461897902664
Low-Rank (r=20),1024,0,RMM-Uniform,s/n=20.0%,0.023291599994990975,2.0062437407417337,1.6192361214897715,238.91117832974638
Low-Rank (r=20),1024,0,RMM-Importance,s/n=20.0%,0.035729700000956655,0.6169642733595451,1.0555532242971692,155.742242443665
Low-Rank (r=20),1024,0,LR-GEMM-RSVD,r=8,0.044882900023367256,0.03283383782350626,0.8402888409515679,123.9809280837761
Low-Rank (r=20),1024,0,LR-GEMM-Det,r=8,2.003568999993149,0.032840056946505686,0.018823709110746534,2.7773556089196005
Low-Rank (r=20),1024,0,LR-GEMM-RSVD,r=16,0.06889469997258857,0.011313232402679492,0.5474238229382817,80.76998088680884
Low-Rank (r=20),1024,0,LR-GEMM-Det,r=16,2.0562063000397757,0.0113132324026794,0.01834183663305127,2.706257441133589
Low-Rank (r=20),1024,0,LR-GEMM-RSVD,r=32,0.13261659996351227,7.986682696908405e-12,0.28438822929827073,41.96023425060997
Low-Rank (r=20),1024,0,LR-GEMM-Det,r=32,2.0357394000166096,1.1260323382728174e-14,0.01852624163921603,2.733465589919322
Low-Rank (r=20),1024,0,LR-GEMM-RSVD,r=64,0.24211369996191934,3.9371637492157745e-12,0.15577226751361975,22.983513947635494
Low-Rank (r=20),1024,0,LR-GEMM-Det,r=64,2.0447582000051625,1.1272711198271732e-14,0.018444528081161454,2.7214091132997336
Low-Rank (r=20),1024,0,LR-GEMM-RSVD,r=128,0.5212228000164032,2.7583540838382934e-12,0.0723579245535565,10.676093984785943
Low-Rank (r=20),1024,0,LR-GEMM-Det,r=128,2.0622505000210367,1.1310217782948828e-14,0.018288078988850116,2.6983257368256885
Low-Rank (r=20),1024,1,NumPy GEMM,optimized,0.03936190000968054,0.0,1.0,139.84615322563425
Low-Rank (r=20),1024,1,Naive GEMM,outer-product,5.504610300005879,7.592829622572884e-16,0.007150715103236009,1.0
Low-Rank (r=20),1024,1,Strassen,thresh=64,0.33017140004085377,5.260065965721648e-15,0.11921656450198319,16.67197794637805
Low-Rank (r=20),1024,1,RMM-Uniform,s/n=0.5%,0.015087399980984628,7.906718921900514,2.608925332349525,364.84817178199046
Low-Rank (r=20),1024,1,RMM-Importance,s/n=0.5%,0.02586009999504313,5.807964849270016,1.5221093505912753,212.86113746895813
Low-Rank (r=20),1024,1,RMM-Uniform,s/n=1.0%,0.016887700010556728,7.147205466645683,2.330802891161904,325.953818256179
Low-Rank (r=20),1024,1,RMM-Importance,s/n=1.0%,0.02670729998499155,4.454791298777197,1.4738255095723032,206.1088280394968
Low-Rank (r=20),1024,1,RMM-Uniform,s/n=2.0%,0.019929800007957965,2.9029577895077328,1.975027345681509,276.19997680899405
Low-Rank (r=20),1024,1,RMM-Importance,s/n=2.0%,0.0273905000067316,4.501480645501213,1.4370639455288075,200.96786472145612
Low-Rank (r=20),1024,1,RMM-Uniform,s/n=5.0%,0.01941169996280223,5.717162895256425,2.0277410059452796,283.5717794193253
Low-Rank (r=20),1024,1,RMM-Importance,s/n=5.0%,0.03188240004237741,5.679683767710014,1.2345965158633456,172.65357352925963
Low-Rank (r=20),1024,1,RMM-Uniform,s/n=10.0%,0.025542600022163242,5.061466811682168,1.5410294948645138,215.50704686404455
Low-Rank (r=20),1024,1,RMM-Importance,s/n=10.0%,0.03609499998856336,1.8158920755643089,1.0905083812758636,152.50340218174279
Low-Rank (r=20),1024,1,RMM-Uniform,s/n=20.0%,0.030567299982067198,1.6233298707380897,1.2877126875050409,180.08166580742324
Low-Rank (r=20),1024,1,RMM-Importance,s/n=20.0%,0.03672039997763932,1.5244842796937197,1.0719354918151696,149.9060550363798
Low-Rank (r=20),1024,1,LR-GEMM-RSVD,r=8,0.04504110000561923,0.032831109246763544,0.8739107172065033,122.21305206398459
Low-Rank (r=20),1024,1,LR-GEMM-Det,r=8,2.048370399978012,0.032840056946505686,0.019216202308968665,2.6873119725148187
Low-Rank (r=20),1024,1,LR-GEMM-RSVD,r=16,0.07855129998642951,0.01131323240267949,0.5010980087723651,70.07662891584039
Low-Rank (r=20),1024,1,LR-GEMM-Det,r=16,2.212565800000448,0.0113132324026794,0.017790160188534312,2.487885467634348
Low-Rank (r=20),1024,1,LR-GEMM-RSVD,r=32,0.14070320001337677,1.0766497999502577e-11,0.279751277909375,39.12214007558145
Low-Rank (r=20),1024,1,LR-GEMM-Det,r=32,2.3513399999937974,1.1260323382728174e-14,0.01674019920972057,2.341052463710225
Low-Rank (r=20),1024,1,LR-GEMM-RSVD,r=64,0.30043750000186265,2.1112172059625428e-12,0.13101526943020264,18.321981443633874
Low-Rank (r=20),1024,1,LR-GEMM-Det,r=64,2.598318099975586,1.1272711198271732e-14,0.015148991961396253,2.118528251047322
Low-Rank (r=20),1024,1,LR-GEMM-RSVD,r=128,0.6131384000182152,3.059338171552643e-12,0.06419741449648428,8.977761464364894
Low-Rank (r=20),1024,1,LR-GEMM-Det,r=128,2.2400557000073604,1.1310217782948828e-14,0.01757183984735344,2.4573542077492947
Low-Rank (r=20),1024,2,NumPy GEMM,optimized,0.04095889994641766,0.0,1.0,152.0918361615605
Low-Rank (r=20),1024,2,Naive GEMM,outer-product,6.229514300008304,7.592829622572884e-16,0.006574974865434222,1.0
Low-Rank (r=20),1024,2,Strassen,thresh=64,0.2864811000181362,5.260065965721648e-15,0.1429724332384394,21.744939891720374
Low-Rank (r=20),1024,2,RMM-Uniform,s/n=0.5%,0.01876760000595823,4.9218939813966935,2.1824260924899437,331.9291916936952
Low-Rank (r=20),1024,2,RMM-Importance,s/n=0.5%,0.02998330001719296,8.748225243330516,1.3660571025514567,207.76613302859224
Low-Rank (r=20),1024,2,RMM-Uniform,s/n=1.0%,0.01840749999973923,6.057857002204752,2.225120192693082,338.42261578685617
Low-Rank (r=20),1024,2,RMM-Importance,s/n=1.0%,0.02951090002898127,12.733229037082362,1.3879244586303314,211.09197936662696
Low-Rank (r=20),1024,2,RMM-Uniform,s/n=2.0%,0.018218900018837303,6.362156218407709,2.248154383857889,341.9259282156081
Low-Rank (r=20),1024,2,RMM-Importance,s/n=2.0%,0.02943059999961406,2.502205759862957,1.3917113462503237,211.66793405808906
Low-Rank (r=20),1024,2,RMM-Uniform,s/n=5.0%,0.020467699971050024,4.210205154055084,2.0011481507131164,304.3582966732691
Low-Rank (r=20),1024,2,RMM-Importance,s/n=5.0%,0.03318169998237863,3.3009648414095922,1.2343822036896592,187.73945588431366
Low-Rank (r=20),1024,2,RMM-Uniform,s/n=10.0%,0.023852900019846857,5.143258825774199,1.7171455006451088,261.1638121496767
Low-Rank (r=20),1024,2,RMM-Importance,s/n=10.0%,0.03929530002642423,1.108165932061745,1.0423358498058226,158.53077329398812
Low-Rank (r=20),1024,2,RMM-Uniform,s/n=20.0%,0.027798600029200315,1.1290197983372483,1.4734159239455746,224.09453330256463
Low-Rank (r=20),1024,2,RMM-Importance,s/n=20.0%,0.046444500039797276,1.0411121656504239,0.8818891345868913,134.12813777024988
Low-Rank (r=20),1024,2,LR-GEMM-RSVD,r=8,0.047384000034071505,0.03284290455782463,0.8644035943982384,131.46872985668088
Low-Rank (r=20),1024,2,LR-GEMM-Det,r=8,2.030957800045144,0.032840056946505686,0.020167282621779355,3.067279044335552
Low-Rank (r=20),1024,2,LR-GEMM-RSVD,r=16,0.07453410001471639,0.011313232402679448,0.5495323608701324,83.57938579493572
Low-Rank (r=20),1024,2,LR-GEMM-Det,r=16,2.1960491000209004,0.0113132324026794,0.018651176763774473,2.8366917205762916
Low-Rank (r=20),1024,2,LR-GEMM-RSVD,r=32,0.13650540000526235,6.937048381408205e-12,0.3000533308194304,45.635662030719324
Low-Rank (r=20),1024,2,LR-GEMM-Det,r=32,2.0084157999954186,1.1260323382728174e-14,0.020393635594039387,3.101705483507207
Low-Rank (r=20),1024,2,LR-GEMM-RSVD,r=64,0.2358142999582924,3.632591776893496e-12,0.1736913323477919,26.417033662123526
Low-Rank (r=20),1024,2,LR-GEMM-Det,r=64,1.8842187999980524,1.1272711198271732e-14,0.02173786820642061,3.306152289752519
Low-Rank (r=20),1024,2,LR-GEMM-RSVD,r=128,0.4705792999593541,3.0826144036822155e-12,0.08703931505264989,13.237969244602075
Low-Rank (r=20),1024,2,LR-GEMM-Det,r=128,2.381541399983689,1.1310217782948828e-14,0.017198483279231753,2.6157489011322537
Recsys (r=20),1024,0,NumPy GEMM,optimized,0.04668689996469766,0.0,1.0,137.9829117989756
Recsys (r=20),1024,0,Naive GEMM,outer-product,6.441994399996474,1.123432734634643e-15,0.007247274223759525,1.0
Recsys (r=20),1024,0,Strassen,thresh=64,0.2805880000232719,4.512360851662633e-15,0.16638951045955444,22.95890914601543
Recsys (r=20),1024,0,RMM-Uniform,s/n=0.5%,0.017249900032766163,14.541330326154528,2.70650263920463,373.4511149490672
Recsys (r=20),1024,0,RMM-Importance,s/n=0.5%,0.024666600045748055,14.281171773871312,1.8927172726727448,261.162640495601
Recsys (r=20),1024,0,RMM-Uniform,s/n=1.0%,0.015954699949361384,10.010259529070705,2.9262161064060868,403.7678189149729
Recsys (r=20),1024,0,RMM-Importance,s/n=1.0%,0.025045500020496547,10.0520135342143,1.8640833653347062,257.2116505849164
Recsys (r=20),1024,0,RMM-Uniform,s/n=2.0%,0.01769320003222674,7.027146581368954,2.6386916939649825,364.0943632730597
Recsys (r=20),1024,0,RMM-Importance,s/n=2.0%,0.024475699989125133,7.077176136446183,1.9074796629081598,263.19959808539636
Recsys (r=20),1024,0,RMM-Uniform,s/n=5.0%,0.016134300036355853,4.445122119366661,2.8936427275739764,399.2732492565872
Recsys (r=20),1024,0,RMM-Importance,s/n=5.0%,0.025589199969545007,4.4489565396068596,1.824476733163291,251.74661215135353
Recsys (r=20),1024,0,RMM-Uniform,s/n=10.0%,0.020080899994354695,3.212871539321501,2.32494061410707,320.802075694192
Recsys (r=20),1024,0,RMM-Importance,s/n=10.0%,0.02999670000281185,3.1318343985683628,1.5564012028096854,214.75676989110838
Recsys (r=20),1024,0,RMM-Uniform,s/n=20.0%,0.02295739995315671,2.2090964885638322,2.033631859877846,280.6064455531116
Recsys (r=20),1024,0,RMM-Importance,s/n=20.0%,0.03766420000465587,2.168196821627944,1.2395563946380501,171.03760067119828
Recsys (r=20),1024,0,LR-GEMM-RSVD,r=8,0.04479329998139292,0.999471198910695,1.042274179042208,143.8160261171307
Recsys (r=20),1024,0,LR-GEMM-Det,r=8,1.9518421000102535,0.9993321906684847,0.023919404118013646,3.3004690286999305
Recsys (r=20),1024,0,LR-GEMM-RSVD,r=16,0.0654408999835141,0.9987043519559436,0.7134208113956111,98.4398808943542
Recsys (r=20),1024,0,LR-GEMM-Det,r=16,2.1243320000357926,0.9979667510306502,0.021977214467376587,3.0324800454391942
Recsys (r=20),1024,0,LR-GEMM-RSVD,r=32,0.1192289000027813,0.9958658617936261,0.39157368694677697,54.03047750877681
Recsys (r=20),1024,0,LR-GEMM-Det,r=32,2.130365899996832,0.9932535407330979,0.021914967736184232,3.023891060219305
Recsys (r=20),1024,0,LR-GEMM-RSVD,r=64,0.2240453000413254,0.9844246381936463,0.20838151907710722,28.753088767353038
Recsys (r=20),1024,0,LR-GEMM-Det,r=64,2.0965974999708124,0.9757823527248627,0.022267936485351914,3.072594716003504
Recsys (r=20),1024,0,LR-GEMM-RSVD,r=128,0.48655329999746755,0.9455263646086446,0.0959543383323896,13.240059002847179
Recsys (r=20),1024,0,LR-GEMM-Det,r=128,2.090289900021162,0.9246284230005859,0.022335131583530593,3.081866491308816
Recsys (r=20),1024,1,NumPy GEMM,optimized,0.036227300006430596,0.0,1.0,160.07016804958994
Recsys (r=20),1024,1,Naive GEMM,outer-product,5.798910000012256,1.123432734634643e-15,0.006247260262075809,1.0
Recsys (r=20),1024,1,Strassen,thresh=64,0.3225158000132069,4.512360851662633e-15,0.11232721003109647,17.980235386219196
Recsys (r=20),1024,1,RMM-Uniform,s/n=0.5%,0.02375910000409931,14.461159247057466,1.5247757701335518,244.07111376322055
Recsys (r=20),1024,1,RMM-Importance,s/n=0.5%,0.029505799990147352,14.247039559656633,1.2278026699336302,196.5345797080114
Recsys (r=20),1024,1,RMM-Uniform,s/n=1.0%,0.019255799998063594,9.999744729320188,1.881370808279775,301.15134144493646
Recsys (r=20),1024,1,RMM-Importance,s/n=1.0%,0.032576700032223016,10.051868423675577,1.1120616873592664,178.00790117710832
Recsys (r=20),1024,1,RMM-Uniform,s/n=2.0%,0.021482200012542307,7.027392233480542,1.6863868684436145,269.9402294283911
Recsys (r=20),1024,1,RMM-Importance,s/n=2.0%,0.03338690003147349,7.07251104473386,1.0850752831883013,173.68818292640776
Recsys (r=20),1024,1,RMM-Uniform,s/n=5.0%,0.021254200022667646,4.475880361665917,1.7044772312199052,272.83595683807
Recsys (r=20),1024,1,RMM-Importance,s/n=5.0%,0.03243219997966662,4.623950525066216,1.117016422849616,178.80100651968985
Recsys (r=20),1024,1,RMM-Uniform,s/n=10.0%,0.024094899999909103,3.138611654159319,1.5035256426284094,240.6696022823972
Recsys (r=20),1024,1,RMM-Importance,s/n=10.0%,0.03920010000001639,3.069171388217871,0.9241634589303458,147.93100017627077
Recsys (r=20),1024,1,RMM-Uniform,s/n=20.0%,0.0288425000035204,2.253570203080597,1.2560388316549826,201.05434685982368
Recsys (r=20),1024,1,RMM-Importance,s/n=20.0%,0.037945999996736646,2.236309313482519,0.9547066887035826,152.82006009885
Recsys (r=20),1024,1,LR-GEMM-RSVD,r=8,0.04663209995487705,0.9996152950097503,0.7768747288131025,124.35446839459293
Recsys (r=20),1024,1,LR-GEMM-Det,r=8,2.097424099978525,0.9993321906684847,0.01727228175112583,2.764777042502577
Recsys (r=20),1024,1,LR-GEMM-RSVD,r=16,0.07699169998522848,0.9983110018388401,0.47053513577932576,75.31863825743329
Recsys (r=20),1024,1,LR-GEMM-Det,r=16,2.2865242999978364,0.9979667510306502,0.015843828996903675,2.5361243700833374
Recsys (r=20),1024,1,LR-GEMM-RSVD,r=32,0.14798250002786517,0.9954944220476265,0.24480800094341545,39.18645785089669
Recsys (r=20),1024,1,LR-GEMM-Det,r=32,2.978464799991343,0.9932535407330979,0.012163078108741083,1.9469459568664738
Recsys (r=20),1024,1,LR-GEMM-RSVD,r=64,0.29303870000876486,0.9839616781546665,0.1236263333319013,19.788887951792066
Recsys (r=20),1024,1,LR-GEMM-Det,r=64,2.3265418999944814,0.9757823527248627,0.015571307787973441,2.4925018543727973
